Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count,MLM
#avon,Pam Wagner Avon,@pamsavonshop,Sat Mar 26 00:49:06 +0000 2022,Never forget to give thanks.  #thankful  #giftoflife  #avon  #avonrep https://t.co/9OdV0Icsqn https://t.co/YEjNKNhwqA,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Fri Mar 25 20:50:07 +0000 2022,"Avon Senses spa-inspired collection -- shower gel, body lotion, body mist, hand soap and hand cream in three lovely… https://t.co/DSYqQjhmbc",0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Fri Mar 25 14:32:21 +0000 2022,#FRIDAYFUNFACT -- didn't check this out.  Seems a little strange!!  #whydidthechickencrosstheroad… https://t.co/IJMn8kqfDK,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Fri Mar 25 00:30:08 +0000 2022,Yes I am  -- how about you?  #thankful  #dailyblessings  #avon  #avonrep https://t.co/9OdV0Icsqn https://t.co/XrnmTUbtvY,0,1,1
#avon,Pam Wagner Avon,@pamsavonshop,Thu Mar 24 20:00:18 +0000 2022,Lighten up for spring with this Cutout Handkerchief Hem Top.  Cutouts and ring detail on neckline -- you'll be styl… https://t.co/QBkcwosRur,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Wed Mar 23 20:46:07 +0000 2022,fmg Glimmer Satin Lipstick -- 20 expressive shades to pop your pout!!  #avon  #avonmakeup  #lipstick  #popyourpout… https://t.co/A2kje4oVZY,0,1,1
#avon,Pam Wagner Avon,@pamsavonshop,Wed Mar 23 14:34:20 +0000 2022,"Make them an """"addition"""" to your wardrobe.  #ilovepuns  #humor  #avonrep  #avon https://t.co/9OdV0Icsqn https://t.co/8zs466GEpc",0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Wed Mar 23 00:34:05 +0000 2022,Self-esteem doesn't always come easily.  These 10 steps can help achieve it.  #believeinyourself  #youareworthit… https://t.co/G92cFD4Cfe,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Tue Mar 22 20:00:09 +0000 2022,Isa Knox Anew LX Ultimate Rejuvenating Dual Night Cream -- two-step cream infused with paeonol and macadamia oil.… https://t.co/5M2hH9jnYE,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Tue Mar 22 14:03:27 +0000 2022,YOU decide how to paint your life -- make it beautiful!  #artistry  #iamanartist  #thisismylife  #avon  #avonrep… https://t.co/xEiPHUsPPz,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Tue Mar 22 00:35:04 +0000 2022,Do you ever wonder about things like this? #enquiringmindswanttoknow #justwondering #avonrep #avon #humor… https://t.co/yKMEsfRT31,0,0,1
#avon,Pam Wagner Avon,@pamsavonshop,Mon Mar 21 21:12:06 +0000 2022,This Lightweight Pintuck Detail Top is so cute and comfy (wore it to church yesterday -- lots of compliments).  Per… https://t.co/dgP0orCUoO,0,0,1
#poshmark,OnMyWayToYou,@Pamscott20181,Tue Mar 29 03:42:55 +0000 2022,Check out this listing I just added to my #Poshmark closet: Lilly Pulitzer Girls Skort 6X. https://t.co/FhwXbJNXys #shopmycloset @poshmarkapp,0,0,0
#poshmark,OnMyWayToYou,@Pamscott20181,Tue Mar 29 03:39:29 +0000 2022,Check out this listing I just added to my #Poshmark closet: Hanna Andersson Girls Blue Embroidered Unicorn Dress 110 5. https://t.co/KtkzmRLMOR #shopmycloset @poshmarkapp,0,0,0
#poshmark,OnMyWayToYou,@Pamscott20181,Tue Mar 29 03:35:37 +0000 2022,Check out this listing I just added to my #Poshmark closet: Spanx Womens Merlot Faux Suede Leggings Medium M.… https://t.co/vcOMk9JY0I,0,0,0
#etsy,PortraitsandPresents,@PandP_Etsy,Mon Mar 28 23:53:53 +0000 2022,Excited to share the latest addition to my #etsy shop: 1986 Boots Tyner LG 88 Sugar Britches Repro Porcelain Sleepi… https://t.co/vq5UUqofJ2,0,0,0
#etsy,PortraitsandPresents,@PandP_Etsy,Mon Mar 28 23:53:20 +0000 2022,Excited to share the latest addition to my #etsy shop: 14 PC Nativity Unglazed Pottery Painted Jesus Mary Angel Wis… https://t.co/P28ekyYW34,0,0,0
#etsy,PortraitsandPresents,@PandP_Etsy,Mon Mar 28 23:43:42 +0000 2022,"Thanks for the kind words!  """"So cute and shipped quickly!!!"""" Shawna https://t.co/loV1W1fkMQ #etsy #vintageetsy… https://t.co/v1TLPFS67o",0,0,0
#poshmark,Paolis Boutique,@PaolisBoutique,Tue Mar 29 03:27:30 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/BuY4frng7s,0,0,0
#minted,pacheto,@papachetado,Fri Mar 25 15:26:50 +0000 2022,One of Most Promising Projects RN @GamingApeClub #Gaming #PlayAndEarn #minted #soldOut https://t.co/bsEMTu8jId,0,1,0
#gofundme,Melinda Parke,@parke_melinda,Mon Mar 28 18:40:51 +0000 2022,https://t.co/PCP61XWx12 #GoFundMe Please just take a look.. please.. I also have tips set up on my twitter profil… https://t.co/WvZAxftEhB,0,1,0
#gofundme,Melinda Parke,@parke_melinda,Sun Mar 27 22:46:13 +0000 2022,https://t.co/PCP61XWx12 #GoFundMe Please just take a look at our story please.. share if you would please and praye… https://t.co/TNTx5hKUn8,0,4,0
#herbalife,Pascal Mercier,@PascalHbl,Wed Mar 23 10:05:11 +0000 2022,I’m Ready  #herbalife #herbalifenutrition #freedom #28years #workhard #playhard #grateful https://t.co/KhKHevCGqP,0,0,1
#etsy,The JELLY,@Pasdejelly,Tue Mar 29 02:19:00 +0000 2022,Excited to share this item from my #etsy shop: Wolverif Spiral Journal (EU) https://t.co/jjlhe1YWsF https://t.co/VF4SbUWaOm,0,0,0
#gofundme,Patrick Michael,@pat_mcmillenjr,Sun Mar 27 18:49:26 +0000 2022,https://t.co/M7EnHAOQMb #GoFundMe Anything helps.,0,2,0
#gofundme,Pat M.,@patmoulds,Sun Mar 27 00:47:18 +0000 2022,Have a friend who's horse is in need of oral surgery. She Jessica needs help w the expenses. Read her story and ple… https://t.co/Okaa4hpW5S,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:20:33 +0000 2022,Want 40% off? Enter HATTIE3 during checkout. https://t.co/ORcI5xfui3 #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/FZVVUMjHpB,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:20:02 +0000 2022,Want 40% off? Enter BUTTER during checkout. https://t.co/uQKoYEeM1O #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/GbvGderh6O,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:19:39 +0000 2022,Want 40% off? Enter BUTTER during checkout. https://t.co/GKrd7fIHze #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/FlMa583yXn,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:19:19 +0000 2022,Shop my sale: 60% off. https://t.co/pkLxZWGZCQ #etsy #beautyizus #etsyfinds #etsygifts #etsysale #etsycoupon… https://t.co/tybqHchzsU,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:18:57 +0000 2022,"Excited to share the latest addition to my #etsy shop: turmeric body butter, and sugar body scrub, vegan skincare s… https://t.co/0p37p36Ohd",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:18:12 +0000 2022,"Excited to share the latest addition to my #etsy shop: handmade soap cold process soap ,homemade soap artisan soap… https://t.co/rKFQnzANtY",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:17:37 +0000 2022,"Excited to share the latest addition to my #etsy shop: Apple cider vinegar yoni soap, feminine hygiene soap, vulva… https://t.co/eg3ZNu3e5p",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:17:19 +0000 2022,"Excited to share the latest addition to my #etsy shop: Peach fizzy soap, Peach soap, sweet peach soap, just peachy… https://t.co/bM8lm5SzKV",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:16:58 +0000 2022,"Excited to share the latest addition to my #etsy shop: Apple cider vinegar yoni soap, feminine hygiene soap, vulva… https://t.co/U4AaDWwnmJ",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:16:40 +0000 2022,"Excited to share the latest addition to my #etsy shop: Peach fizzy soap, Peach soap, sweet peach soap, just peachy… https://t.co/EBmRrVZdyA",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:16:17 +0000 2022,"Excited to share the latest addition to my #etsy shop: Peach fizzy soap, Peach soap, sweet peach soap, just peachy… https://t.co/hZCPePHad3",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:15:50 +0000 2022,Excited to share the latest addition to my #etsy shop: Coconut kaolin clay soap unscented artisan soap yoni soap mi… https://t.co/BNRGKDn9Rg,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:15:31 +0000 2022,"Excited to share the latest addition to my #etsy shop: Rose water toner, organic rose water diy rose water, anti ag… https://t.co/vQBwoPdFQQ",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 02:15:16 +0000 2022,"Excited to share the latest addition to my #etsy shop: Green tea bar soap, matcha tea soap, exfoliating green tea s… https://t.co/42R733kwf9",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:06:14 +0000 2022,Want 40% off? Enter HATTIE3 during checkout. https://t.co/DjCxEhGtAr #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/BvaDZ7qyUt,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:05:36 +0000 2022,Want 40% off? Enter JADA1 during checkout. https://t.co/k43XU1DE31 #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/GNKF6KO3c5,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:05:09 +0000 2022,Want 40% off? Enter BUTTER during checkout. https://t.co/S7mSSFVON5 #etsy #beautyizus #etsyfinds #etsygifts… https://t.co/ccu2xbahev,0,1,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:04:22 +0000 2022,Shop my sale: 60% off. https://t.co/mpKczF0GJk #etsy #beautyizus #etsyfinds #etsygifts #etsysale #etsycoupon… https://t.co/lGV22ISW8I,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:03:34 +0000 2022,"Excited to share the latest addition to my #etsy shop: turmeric body butter, and sugar body scrub, vegan skincare s… https://t.co/av3bbOEvdy",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:03:07 +0000 2022,"Excited to share the latest addition to my #etsy shop: turmeric body butter, and sugar body scrub, vegan skincare s… https://t.co/iJhDY6KlAW",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:02:41 +0000 2022,"Excited to share the latest addition to my #etsy shop: Apple cider vinegar yoni soap, feminine hygiene soap, vulva… https://t.co/xJtG6w3wUh",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:01:51 +0000 2022,"Excited to share the latest addition to my #etsy shop: Apple cider vinegar yoni soap, feminine hygiene soap, vulva… https://t.co/tPbjYJFuPa",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:01:23 +0000 2022,"Excited to share the latest addition to my #etsy shop: Apple cider vinegar yoni soap, feminine hygiene soap, vulva… https://t.co/ADevRGLkQy",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:00:49 +0000 2022,"Excited to share the latest addition to my #etsy shop: Peach fizzy soap, Peach soap, sweet peach soap, just peachy… https://t.co/6ykKlRBvhf",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Tue Mar 29 00:00:25 +0000 2022,"Excited to share the latest addition to my #etsy shop: Peach fizzy soap, Peach soap, sweet peach soap, just peachy… https://t.co/bwUFnpVslw",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Mon Mar 28 23:59:57 +0000 2022,Excited to share the latest addition to my #etsy shop: Coconut kaolin clay soap unscented artisan soap yoni soap mi… https://t.co/n5um7YWDaQ,0,0,0
#etsy,Patricia Collins,@Patrici85615067,Mon Mar 28 23:59:35 +0000 2022,"Excited to share the latest addition to my #etsy shop: Rose water toner, organic rose water diy rose water, anti ag… https://t.co/PEtWMe3dsj",0,0,0
#etsy,Patricia Collins,@Patrici85615067,Mon Mar 28 23:59:04 +0000 2022,"Excited to share the latest addition to my #etsy shop: Green tea bar soap, matcha tea soap, exfoliating green tea s… https://t.co/yTSSK9Ap6E",0,0,0
#marykay,Patricia King,@PatriciaHKing,Sun Mar 27 02:31:38 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @jlgordon396 #poshmark #fashion #style #shopmycloset #chaps #aeropostale #marykay: https://t.co/6Yuk8BxAOA https://t.co/UIYb5ruyj8,0,0,1
#herbalife,Patricia Wagner Official,@PatriciaWagnerO,Mon Mar 28 11:00:25 +0000 2022,My first #Herbalife shake party on Saturday! https://t.co/AMkZIF0UOL#Nutrition #PersonalBrand #Fitness #Wellness#MondayMotivation #MondayThoughts https://t.co/5y5iVlbGlY,0,0,1
#herbalife,Patricia Wagner Official,@PatriciaWagnerO,Mon Mar 28 11:00:23 +0000 2022,My first #Herbalife shake party on Saturday! https://t.co/AMkZIF0UOL#Nutrition #PersonalBrand #Fitness #Wellness#MondayMotivation #MondayThoughts https://t.co/oz7uteib8Z,0,0,1
#herbalife,Patricia Wagner Official,@PatriciaWagnerO,Mon Mar 28 10:55:18 +0000 2022,My first #Herbalife shake party on Saturday! https://t.co/AMkZIF0UOL#Nutrition #PersonalBrand #Fitness #Wellness https://t.co/xmeW8Ff1MM,0,0,1
#gofundme,Lela Patterson 👩🏾‍🦯,@PattersonLela1,Mon Mar 28 20:08:05 +0000 2022,Click here to support Lela's fund for the Welsh Ambulance charity organized by  https://t.co/cxFsBynd5U #GoFundMe,0,3,0
#lularoe,Patti Tushim,@pattikake59,Fri Mar 25 05:27:59 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @sabrihal #poshmark #fashion #style… https://t.co/6hnKPIIjoJ,0,0,1
#lularoe,Patti Tushim,@pattikake59,Mon Mar 21 17:28:36 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Nqh2bvPaqj,0,0,1
#gofundme,Paul A Legendre,@PaulALegendre2,Sun Mar 27 20:23:39 +0000 2022,I'm raising money for Victoria's Accident. Click to Donate:  https://t.co/kPSLuRsE8L #GoFundMe,0,2,0
#avon,Paul Sheldon,@PaulDSheldon,Mon Mar 28 18:50:19 +0000 2022,"Are you a fan of the Far Away perfume? You're sure to love this home fragrance gift set. 🕯It's the best gift for Mother's Day or a treat just for you. Available now, just £12. https://t.co/IgbFkH2Zxw #Avon #MothersDay #MothersDayGift #GiftIdeas #Gift #HomeFragrance https://t.co/BeocFjYRTq",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Sat Mar 26 11:40:59 +0000 2022,"Samples are such an amazing way to try before you buy, and Avon have an online special offer on selected samples no… https://t.co/EtAc75KAmx",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Sat Mar 26 10:00:20 +0000 2022,"Go in with concealer to tidy up your base, blend out pencil eyeliner to create an easy smoky eye, and top it off wi… https://t.co/38xJeuHOJR",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Fri Mar 25 17:00:27 +0000 2022,"Have a test with fresh shades, perhaps an eye-catching sky blue, or even try glitter eyeliner! Stand out from the c… https://t.co/jC3XWCx7Dp",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Thu Mar 24 17:05:19 +0000 2022,Ever thought about how to discover the perfect blush for you? Check out this great guide to make it easier Avail… https://t.co/xWXDmuEm0x,0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Wed Mar 23 13:25:12 +0000 2022,The white jasmine home fragrance collection is perfect for bringing a little bit of escapism to your home 🕯 This se… https://t.co/rlWV8jO7qj,0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Tue Mar 22 18:10:12 +0000 2022,"You've got skincare down for your face, but what about your body?The nourishing Cocoa Butter Collection wraps dry… https://t.co/9ZatCOLpwD",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Tue Mar 22 10:10:13 +0000 2022,"Do you love a more natural, grown-out look? Or are you devoted to a meticulously carved out arch? … https://t.co/6KAbQ8byxM",0,0,1
#avon,Paul Sheldon,@PaulDSheldon,Mon Mar 21 10:30:12 +0000 2022,"I love beauty products that are multi-taskers, so this stunning Cream Blush is just what I've been looking for. … https://t.co/YNKWhE8Oe6",0,0,1
#glamglow,Paul Rogers,@PaulRog40087655,Sun Mar 27 13:27:13 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #glamglow #feelthepiece #easyspirit: https://t.co/mwhr5H4fIN https://t.co/gsWxT4ST8C,0,0,0
#scentsy,Mike Harris,@PBDragon,Sun Mar 27 02:11:29 +0000 2022,"Check out Scentsy Whoot White Owl Wax Warmer 6"""" Full Size Retired Working Box #Scentsy #NA https://t.co/DqNMOUrBhv via @eBay",0,0,1
#lularoe,Poole Brook Farms,@pbfarms1,Sun Mar 27 20:28:31 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/Mc7JxBOZMD,0,0,1
#lularoe,Paula Roberson,@pcroberson,Tue Mar 22 07:28:38 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/mWo2jy4siU,0,0,1
#gofundme,Lynne DeAmelio-Rafferty,@PeaceLoveLynne,Sun Mar 27 15:41:56 +0000 2022,I'm raising money for Help Driving Kindness Help Our Community. Click to Donate:  https://t.co/FAUX4YzI3z #GoFundMe,0,0,0
#poshmark,Nicole Analise Ree,@peanutnoah2015,Tue Mar 29 03:28:59 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @rockonbyaudi #poshmark #fashion… https://t.co/RNJo1NNZyt,0,0,0
#poshmark,Pecan Street Market,@PecanStreetMkt,Tue Mar 29 03:30:39 +0000 2022,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/zY4vKX2spi,0,0,0
#avon,Penelope Baxter,@PenelopeRothe,Wed Mar 23 17:05:30 +0000 2022,Masks takes out all of the work of doing your whole routine sometimes. Exfoliating masks are perfect if you need a… https://t.co/61po5KJnbY,0,0,1
#avon,Bridget Penick,@PenickBridget,Sat Mar 26 04:05:51 +0000 2022,anyone else have a collection of #Avon pins from 1972-76? Many had fragrance pots on the back. https://t.co/8hhNk5QbXd,0,4,1
#etsy,Penny Petrosky,@PennysRosaries,Tue Mar 29 01:34:24 +0000 2022,Cream White Glass Pearl Catholic Rosary Our Lady of Lourdes Gold Center  Filigree Crucifix https://t.co/JKYEl8nD0j… https://t.co/pRZCNPtNtr,0,0,0
#etsy,Peony Lane Designs,@PeonyLaneDesign,Tue Mar 29 01:52:29 +0000 2022,Perfect for #easter in my #etsy shop: Vintage Green Newborn Layette - Adorable Sweater and Cap #retroinfant… https://t.co/UUrmEazsWM,0,0,0
#lularoe,Peppermint Thrift,@PepprmintThrift,Wed Mar 23 20:30:48 +0000 2022,Check out LuLaRoe Elegant Leopard Faux Fur Jacket Size M #LuLaRoe #BasicJacket https://t.co/tNZqEJgROX via @eBay,0,0,1
#lularoe,Peppermint Thrift,@PepprmintThrift,Wed Mar 23 20:30:30 +0000 2022,Check out LuLaRoe Elegant Collection Silver  Black Wrap Maxi Pleated Dress XS #LuLaRoe https://t.co/EB6o88drcj via @eBay,0,0,1
#avon,Kelly Gulliver,@PerfectlyYou__,Mon Mar 28 19:55:26 +0000 2022,"Do you love a more natural, grown-out look? Or are you mad for a carefully carved out arch? https://t.co/9HCg7Qhvc1#BeautyAZ #Brows #Avon https://t.co/x3HFZQWBuD",0,0,1
#avon,Kelly Gulliver,@PerfectlyYou__,Fri Mar 25 13:20:13 +0000 2022,"I appreciate beauty products that are multi-taskers, so this gorgeous Cream Blush is just what I've been after. … https://t.co/n6claVtLiZ",0,0,1
#avon,Kelly Gulliver,@PerfectlyYou__,Thu Mar 24 17:55:56 +0000 2022,Beauty That Really Gives Back!Treat yourself to a mystery box! 5 beauty favourites for only £10! Enjoy your… https://t.co/3TsW1O7ZPP,0,0,1
#avon,Kelly Gulliver,@PerfectlyYou__,Tue Mar 22 19:15:58 +0000 2022,"The white jasmine home fragrance collection is perfect for bringing a bit of escapism to your house 🕯 This exotic,… https://t.co/3UdcJek6bB",0,0,1
#avon,Kelly Gulliver,@PerfectlyYou__,Mon Mar 21 15:55:47 +0000 2022,Ever thought about how to find the perfect blush for your skin? Check out this useful guide to make it easier Av… https://t.co/hSehexN3IR,0,0,1
#gofundme,Ren,@perkeleauta,Sun Mar 27 19:11:08 +0000 2022,"All RTs and donations will be highly appreciatedI'm raising money for Aqua's top surgery, link below and in my b… https://t.co/7xMRkSvCm9",0,2,0
#lipsense,pauline harvie,@perky_pauline,Sun Mar 27 05:49:53 +0000 2022,Make up at the ready x x x x  #perfect_lips_pauline #lipsense https://t.co/WGOvd0lUHb,0,0,1
